date,id_punto,value,x,y
2022-01-01,PO015146NU1120,103.97,513604.0,5033914.0
2022-02-01,PO015146NU1120,103.82,513604.0,5033914.0
2022-03-01,PO015146NU1120,103.62,513604.0,5033914.0
2022-04-01,PO015146NU1120,103.64,513604.0,5033914.0
2022-05-01,PO015146NU1120,103.97,513604.0,5033914.0
2022-06-01,PO015146NU1120,103.57,513604.0,5033914.0
2023-03-01,PO015146NU1120,103.02,513604.0,5033914.0
2023-07-01,PO015146NU1120,103.42,513604.0,5033914.0
2012-01-01,PO015146NU1378,101.974,515287.0,5031505.0
2012-02-01,PO015146NU1378,101.874,515287.0,5031505.0
2012-03-01,PO015146NU1378,101.974,515287.0,5031505.0
2012-04-01,PO015146NU1378,101.524,515287.0,5031505.0
2012-05-01,PO015146NU1378,101.524,515287.0,5031505.0
2012-06-01,PO015146NU1378,101.974,515287.0,5031505.0
2012-09-01,PO015146NU1378,101.974,515287.0,5031505.0
2012-10-01,PO015146NU1378,101.774,515287.0,5031505.0
2012-11-01,PO015146NU1378,101.824,515287.0,5031505.0
2012-12-01,PO015146NU1378,101.724,515287.0,5031505.0
2013-01-01,PO015146NU1378,102.074,515287.0,5031505.0
2013-02-01,PO015146NU1378,101.974,515287.0,5031505.0
2013-03-01,PO015146NU1378,101.974,515287.0,5031505.0
2013-04-01,PO015146NU1378,102.274,515287.0,5031505.0
2013-05-01,PO015146NU1378,102.474,515287.0,5031505.0
2013-06-01,PO015146NU1378,102.774,515287.0,5031505.0
2013-07-01,PO015146NU1378,102.824,515287.0,5031505.0
2013-08-01,PO015146NU1378,102.874,515287.0,5031505.0
2013-09-01,PO015146NU1378,102.824,515287.0,5031505.0
2013-10-01,PO015146NU1378,102.674,515287.0,5031505.0
2013-11-01,PO015146NU1378,102.474,515287.0,5031505.0
2013-12-01,PO015146NU1378,102.174,515287.0,5031505.0
2014-01-01,PO015146NU1378,102.474,515287.0,5031505.0
2014-02-01,PO015146NU1378,103.574,515287.0,5031505.0
2014-03-01,PO015146NU1378,102.974,515287.0,5031505.0
2014-04-01,PO015146NU1378,102.874,515287.0,5031505.0
2014-05-01,PO015146NU1378,102.674,515287.0,5031505.0
2014-06-01,PO015146NU1378,102.824,515287.0,5031505.0
2014-07-01,PO015146NU1378,102.774,515287.0,5031505.0
2014-08-01,PO015146NU1378,103.174,515287.0,5031505.0
2014-09-01,PO015146NU1378,102.824,515287.0,5031505.0
2014-10-01,PO015146NU1378,103.024,515287.0,5031505.0
2014-11-01,PO015146NU1378,102.624,515287.0,5031505.0
2014-12-01,PO015146NU1378,103.074,515287.0,5031505.0
2015-01-01,PO015146NU1378,102.874,515287.0,5031505.0
2015-02-01,PO015146NU1378,102.874,515287.0,5031505.0
2015-03-01,PO015146NU1378,103.474,515287.0,5031505.0
2015-04-01,PO015146NU1378,102.674,515287.0,5031505.0
2015-05-01,PO015146NU1378,102.674,515287.0,5031505.0
2015-06-01,PO015146NU1378,103.474,515287.0,5031505.0
2015-07-01,PO015146NU1378,102.174,515287.0,5031505.0
2015-08-01,PO015146NU1378,103.074,515287.0,5031505.0
2015-09-01,PO015146NU1378,102.974,515287.0,5031505.0
2015-10-01,PO015146NU1378,103.174,515287.0,5031505.0
2015-11-01,PO015146NU1378,102.874,515287.0,5031505.0
2015-12-01,PO015146NU1378,102.874,515287.0,5031505.0
2016-01-01,PO015146NU1378,102.674,515287.0,5031505.0
2016-02-01,PO015146NU1378,102.574,515287.0,5031505.0
2016-03-01,PO015146NU1378,102.274,515287.0,5031505.0
2016-05-01,PO015146NU1378,102.324,515287.0,5031505.0
2016-06-01,PO015146NU1378,102.674,515287.0,5031505.0
2016-07-01,PO015146NU1378,102.174,515287.0,5031505.0
2016-08-01,PO015146NU1378,102.924,515287.0,5031505.0
2016-09-01,PO015146NU1378,102.674,515287.0,5031505.0
2016-11-01,PO015146NU1378,102.474,515287.0,5031505.0
2017-03-01,PO015146NU1378,101.954,515287.0,5031505.0
2017-04-01,PO015146NU1378,101.974,515287.0,5031505.0
2017-05-01,PO015146NU1378,102.134,515287.0,5031505.0
2017-06-01,PO015146NU1378,101.814,515287.0,5031505.0
2017-07-01,PO015146NU1378,101.744,515287.0,5031505.0
2017-09-01,PO015146NU1378,101.674,515287.0,5031505.0
2017-11-01,PO015146NU1378,102.004,515287.0,5031505.0
2017-12-01,PO015146NU1378,101.914,515287.0,5031505.0
2018-01-01,PO015146NU1378,101.924,515287.0,5031505.0
2018-02-01,PO015146NU1378,101.794,515287.0,5031505.0
2018-03-01,PO015146NU1378,101.814,515287.0,5031505.0
2018-04-01,PO015146NU1378,101.874,515287.0,5031505.0
2018-05-01,PO015146NU1378,101.934,515287.0,5031505.0
2018-06-01,PO015146NU1378,101.994,515287.0,5031505.0
2018-09-01,PO015146NU1378,102.094,515287.0,5031505.0
2018-10-01,PO015146NU1378,101.824,515287.0,5031505.0
2019-01-01,PO015146NU1378,101.97399999999999,515287.0,5031505.0
2019-03-01,PO015146NU1378,101.304,515287.0,5031505.0
2019-04-01,PO015146NU1378,101.474,515287.0,5031505.0
2019-05-01,PO015146NU1378,101.474,515287.0,5031505.0
2019-06-01,PO015146NU1378,101.474,515287.0,5031505.0
2019-09-01,PO015146NU1378,101.554,515287.0,5031505.0
2019-10-01,PO015146NU1378,101.374,515287.0,5031505.0
2019-12-01,PO015146NU1378,102.374,515287.0,5031505.0
2020-03-01,PO015146NU1378,101.574,515287.0,5031505.0
2020-07-01,PO015146NU1378,102.074,515287.0,5031505.0
2021-03-01,PO015146NU1378,102.154,515287.0,5031505.0
2021-09-01,PO015146NU1378,102.274,515287.0,5031505.0
2022-01-01,PO015146NU1378,102.354,515287.0,5031505.0
2022-02-01,PO015146NU1378,101.824,515287.0,5031505.0
2022-03-01,PO015146NU1378,101.924,515287.0,5031505.0
2022-04-01,PO015146NU1378,101.964,515287.0,5031505.0
2022-05-01,PO015146NU1378,101.304,515287.0,5031505.0
2022-06-01,PO015146NU1378,101.474,515287.0,5031505.0
2023-03-01,PO015146NU1378,101.754,515287.0,5031505.0
2023-07-01,PO015146NU1378,102.074,515287.0,5031505.0
2007-01-01,PO015146NU1435,108.402,509862.0,5031663.0
2007-02-01,PO015146NU1435,108.302,509862.0,5031663.0
2007-03-01,PO015146NU1435,108.102,509862.0,5031663.0
2007-04-01,PO015146NU1435,108.402,509862.0,5031663.0
2007-05-01,PO015146NU1435,108.352,509862.0,5031663.0
2007-06-01,PO015146NU1435,108.702,509862.0,5031663.0
2007-07-01,PO015146NU1435,108.602,509862.0,5031663.0
2007-08-01,PO015146NU1435,108.702,509862.0,5031663.0
2007-09-01,PO015146NU1435,108.602,509862.0,5031663.0
2007-10-01,PO015146NU1435,108.402,509862.0,5031663.0
2007-11-01,PO015146NU1435,108.102,509862.0,5031663.0
2007-12-01,PO015146NU1435,108.202,509862.0,5031663.0
2008-01-01,PO015146NU1435,108.502,509862.0,5031663.0
2008-02-01,PO015146NU1435,108.402,509862.0,5031663.0
2008-04-01,PO015146NU1435,108.702,509862.0,5031663.0
2008-05-01,PO015146NU1435,108.502,509862.0,5031663.0
2008-06-01,PO015146NU1435,108.702,509862.0,5031663.0
2008-07-01,PO015146NU1435,108.802,509862.0,5031663.0
2008-08-01,PO015146NU1435,109.002,509862.0,5031663.0
2008-09-01,PO015146NU1435,108.902,509862.0,5031663.0
2008-10-01,PO015146NU1435,108.552,509862.0,5031663.0
2008-11-01,PO015146NU1435,108.552,509862.0,5031663.0
2008-12-01,PO015146NU1435,108.902,509862.0,5031663.0
2009-01-01,PO015146NU1435,109.002,509862.0,5031663.0
2009-02-01,PO015146NU1435,109.102,509862.0,5031663.0
2009-03-01,PO015146NU1435,108.852,509862.0,5031663.0
2009-04-01,PO015146NU1435,108.902,509862.0,5031663.0
2009-05-01,PO015146NU1435,108.852,509862.0,5031663.0
2009-06-01,PO015146NU1435,108.902,509862.0,5031663.0
2009-07-01,PO015146NU1435,109.202,509862.0,5031663.0
2009-08-01,PO015146NU1435,109.102,509862.0,5031663.0
2009-09-01,PO015146NU1435,109.202,509862.0,5031663.0
2009-10-01,PO015146NU1435,108.852,509862.0,5031663.0
2009-11-01,PO015146NU1435,108.752,509862.0,5031663.0
2009-12-01,PO015146NU1435,108.602,509862.0,5031663.0
2010-04-01,PO015146NU1435,108.802,509862.0,5031663.0
2010-07-01,PO015146NU1435,108.902,509862.0,5031663.0
2010-08-01,PO015146NU1435,109.502,509862.0,5031663.0
2010-09-01,PO015146NU1435,109.102,509862.0,5031663.0
2010-10-01,PO015146NU1435,109.202,509862.0,5031663.0
2010-11-01,PO015146NU1435,109.352,509862.0,5031663.0
2010-12-01,PO015146NU1435,109.502,509862.0,5031663.0
2011-01-01,PO015146NU1435,109.352,509862.0,5031663.0
2011-03-01,PO015146NU1435,108.952,509862.0,5031663.0
2011-04-01,PO015146NU1435,109.002,509862.0,5031663.0
2011-05-01,PO015146NU1435,109.102,509862.0,5031663.0
2011-06-01,PO015146NU1435,109.252,509862.0,5031663.0
2011-07-01,PO015146NU1435,109.102,509862.0,5031663.0
2011-08-01,PO015146NU1435,109.102,509862.0,5031663.0
2011-09-01,PO015146NU1435,109.352,509862.0,5031663.0
2011-10-01,PO015146NU1435,108.802,509862.0,5031663.0
2011-11-01,PO015146NU1435,109.002,509862.0,5031663.0
2011-12-01,PO015146NU1435,109.102,509862.0,5031663.0
2012-01-01,PO015146NU1435,108.652,509862.0,5031663.0
2012-02-01,PO015146NU1435,108.502,509862.0,5031663.0
2012-04-01,PO015146NU1435,108.602,509862.0,5031663.0
2012-05-01,PO015146NU1435,108.902,509862.0,5031663.0
2012-06-01,PO015146NU1435,109.002,509862.0,5031663.0
2012-07-01,PO015146NU1435,109.002,509862.0,5031663.0
2012-08-01,PO015146NU1435,109.102,509862.0,5031663.0
2012-09-01,PO015146NU1435,109.002,509862.0,5031663.0
2012-10-01,PO015146NU1435,108.952,509862.0,5031663.0
2012-11-01,PO015146NU1435,108.852,509862.0,5031663.0
2012-12-01,PO015146NU1435,109.002,509862.0,5031663.0
2013-01-01,PO015146NU1435,108.752,509862.0,5031663.0
2013-02-01,PO015146NU1435,108.902,509862.0,5031663.0
2013-03-01,PO015146NU1435,109.402,509862.0,5031663.0
2013-04-01,PO015146NU1435,109.102,509862.0,5031663.0
2013-05-01,PO015146NU1435,109.402,509862.0,5031663.0
2013-06-01,PO015146NU1435,109.102,509862.0,5031663.0
2013-07-01,PO015146NU1435,109.502,509862.0,5031663.0
2013-08-01,PO015146NU1435,109.502,509862.0,5031663.0
2013-09-01,PO015146NU1435,109.502,509862.0,5031663.0
2013-10-01,PO015146NU1435,109.002,509862.0,5031663.0
2013-11-01,PO015146NU1435,108.752,509862.0,5031663.0
2013-12-01,PO015146NU1435,109.302,509862.0,5031663.0
2014-01-01,PO015146NU1435,109.602,509862.0,5031663.0
2014-02-01,PO015146NU1435,109.102,509862.0,5031663.0
2014-03-01,PO015146NU1435,109.502,509862.0,5031663.0
2014-04-01,PO015146NU1435,109.202,509862.0,5031663.0
2014-05-01,PO015146NU1435,109.052,509862.0,5031663.0
2014-06-01,PO015146NU1435,109.302,509862.0,5031663.0
2014-07-01,PO015146NU1435,109.352,509862.0,5031663.0
2014-08-01,PO015146NU1435,109.402,509862.0,5031663.0
2014-09-01,PO015146NU1435,109.102,509862.0,5031663.0
2014-10-01,PO015146NU1435,108.202,509862.0,5031663.0
2014-11-01,PO015146NU1435,109.302,509862.0,5031663.0
2014-12-01,PO015146NU1435,109.302,509862.0,5031663.0
2015-01-01,PO015146NU1435,108.852,509862.0,5031663.0
2015-02-01,PO015146NU1435,108.852,509862.0,5031663.0
2015-03-01,PO015146NU1435,109.002,509862.0,5031663.0
2015-04-01,PO015146NU1435,109.302,509862.0,5031663.0
2015-05-01,PO015146NU1435,109.502,509862.0,5031663.0
2015-06-01,PO015146NU1435,109.002,509862.0,5031663.0
2015-07-01,PO015146NU1435,109.202,509862.0,5031663.0
2015-08-01,PO015146NU1435,110.002,509862.0,5031663.0
2015-09-01,PO015146NU1435,109.302,509862.0,5031663.0
2015-10-01,PO015146NU1435,109.702,509862.0,5031663.0
2015-11-01,PO015146NU1435,109.102,509862.0,5031663.0
2015-12-01,PO015146NU1435,109.002,509862.0,5031663.0
2016-01-01,PO015146NU1435,108.952,509862.0,5031663.0
2016-02-01,PO015146NU1435,108.502,509862.0,5031663.0
2016-03-01,PO015146NU1435,108.652,509862.0,5031663.0
2016-04-01,PO015146NU1435,108.402,509862.0,5031663.0
2016-05-01,PO015146NU1435,109.152,509862.0,5031663.0
2016-06-01,PO015146NU1435,109.252,509862.0,5031663.0
2016-07-01,PO015146NU1435,109.402,509862.0,5031663.0
2016-08-01,PO015146NU1435,109.102,509862.0,5031663.0
2016-09-01,PO015146NU1435,109.052,509862.0,5031663.0
2016-11-01,PO015146NU1435,108.702,509862.0,5031663.0
2017-03-01,PO015146NU1435,108.372,509862.0,5031663.0
2017-04-01,PO015146NU1435,108.782,509862.0,5031663.0
2017-05-01,PO015146NU1435,108.882,509862.0,5031663.0
2017-06-01,PO015146NU1435,108.652,509862.0,5031663.0
2017-07-01,PO015146NU1435,108.582,509862.0,5031663.0
2017-09-01,PO015146NU1435,108.072,509862.0,5031663.0
2017-10-01,PO015146NU1435,107.952,509862.0,5031663.0
2017-11-01,PO015146NU1435,108.632,509862.0,5031663.0
2017-12-01,PO015146NU1435,108.582,509862.0,5031663.0
2018-01-01,PO015146NU1435,108.302,509862.0,5031663.0
2018-02-01,PO015146NU1435,108.182,509862.0,5031663.0
2018-03-01,PO015146NU1435,108.162,509862.0,5031663.0
2018-04-01,PO015146NU1435,108.502,509862.0,5031663.0
2018-05-01,PO015146NU1435,108.242,509862.0,5031663.0
2018-06-01,PO015146NU1435,108.322,509862.0,5031663.0
2018-09-01,PO015146NU1435,108.422,509862.0,5031663.0
2018-10-01,PO015146NU1435,108.162,509862.0,5031663.0
2019-01-01,PO015146NU1435,108.152,509862.0,5031663.0
2019-03-01,PO015146NU1435,107.652,509862.0,5031663.0
2019-04-01,PO015146NU1435,107.802,509862.0,5031663.0
2019-05-01,PO015146NU1435,108.322,509862.0,5031663.0
2019-06-01,PO015146NU1435,108.322,509862.0,5031663.0
2019-07-01,PO015146NU1435,108.602,509862.0,5031663.0
2019-09-01,PO015146NU1435,108.682,509862.0,5031663.0
2019-10-01,PO015146NU1435,108.572,509862.0,5031663.0
2019-11-01,PO015146NU1435,109.562,509862.0,5031663.0
2019-12-01,PO015146NU1435,108.502,509862.0,5031663.0
2020-07-01,PO015146NU1435,108.852,509862.0,5031663.0
2021-03-01,PO015146NU1435,108.492,509862.0,5031663.0
2021-09-01,PO015146NU1435,108.752,509862.0,5031663.0
2022-01-01,PO015146NU1435,108.562,509862.0,5031663.0
2022-02-01,PO015146NU1435,108.452,509862.0,5031663.0
2022-03-01,PO015146NU1435,108.452,509862.0,5031663.0
2022-04-01,PO015146NU1435,108.182,509862.0,5031663.0
2022-05-01,PO015146NU1435,108.712,509862.0,5031663.0
2022-06-01,PO015146NU1435,108.502,509862.0,5031663.0
2023-03-01,PO015146NU1435,107.862,509862.0,5031663.0
2023-07-01,PO015146NU1435,108.702,509862.0,5031663.0
2012-01-01,PO015146NU1489,117.691,505546.0,5032794.0
2012-02-01,PO015146NU1489,117.141,505546.0,5032794.0
2012-03-01,PO015146NU1489,117.041,505546.0,5032794.0
2012-04-01,PO015146NU1489,117.041,505546.0,5032794.0
2012-05-01,PO015146NU1489,120.041,505546.0,5032794.0
2012-09-01,PO015146NU1489,119.391,505546.0,5032794.0
2012-10-01,PO015146NU1489,119.341,505546.0,5032794.0
2012-11-01,PO015146NU1489,118.941,505546.0,5032794.0
2012-12-01,PO015146NU1489,118.941,505546.0,5032794.0
2013-01-01,PO015146NU1489,118.241,505546.0,5032794.0
2013-02-01,PO015146NU1489,118.041,505546.0,5032794.0
2013-03-01,PO015146NU1489,118.541,505546.0,5032794.0
2013-04-01,PO015146NU1489,118.941,505546.0,5032794.0
2013-05-01,PO015146NU1489,119.341,505546.0,5032794.0
2013-06-01,PO015146NU1489,119.741,505546.0,5032794.0
2013-07-01,PO015146NU1489,119.341,505546.0,5032794.0
2013-08-01,PO015146NU1489,119.841,505546.0,5032794.0
2013-09-01,PO015146NU1489,119.691,505546.0,5032794.0
2013-10-01,PO015146NU1489,119.041,505546.0,5032794.0
2013-11-01,PO015146NU1489,118.441,505546.0,5032794.0
2013-12-01,PO015146NU1489,118.941,505546.0,5032794.0
2014-01-01,PO015146NU1489,119.941,505546.0,5032794.0
2014-02-01,PO015146NU1489,119.641,505546.0,5032794.0
2014-03-01,PO015146NU1489,119.041,505546.0,5032794.0
2014-04-01,PO015146NU1489,118.541,505546.0,5032794.0
2014-05-01,PO015146NU1489,119.241,505546.0,5032794.0
2014-06-01,PO015146NU1489,119.241,505546.0,5032794.0
2014-07-01,PO015146NU1489,119.741,505546.0,5032794.0
2014-08-01,PO015146NU1489,119.541,505546.0,5032794.0
2014-09-01,PO015146NU1489,118.891,505546.0,5032794.0
2014-10-01,PO015146NU1489,118.341,505546.0,5032794.0
2014-11-01,PO015146NU1489,119.241,505546.0,5032794.0
2014-12-01,PO015146NU1489,119.291,505546.0,5032794.0
2015-01-01,PO015146NU1489,118.641,505546.0,5032794.0
2015-02-01,PO015146NU1489,118.841,505546.0,5032794.0
2015-03-01,PO015146NU1489,118.491,505546.0,5032794.0
2015-06-01,PO015146NU1489,118.491,505546.0,5032794.0
2016-04-01,PO015146NU1489,118.311,505546.0,5032794.0
2017-03-01,PO015146NU1489,117.871,505546.0,5032794.0
2017-04-01,PO015146NU1489,117.901,505546.0,5032794.0
2017-05-01,PO015146NU1489,117.981,505546.0,5032794.0
2017-06-01,PO015146NU1489,117.731,505546.0,5032794.0
2017-07-01,PO015146NU1489,118.911,505546.0,5032794.0
2017-09-01,PO015146NU1489,118.911,505546.0,5032794.0
2017-10-01,PO015146NU1489,118.861,505546.0,5032794.0
2017-11-01,PO015146NU1489,118.481,505546.0,5032794.0
2017-12-01,PO015146NU1489,118.041,505546.0,5032794.0
2018-01-01,PO015146NU1489,118.141,505546.0,5032794.0
2018-02-01,PO015146NU1489,118.021,505546.0,5032794.0
2018-03-01,PO015146NU1489,118.041,505546.0,5032794.0
2018-04-01,PO015146NU1489,118.541,505546.0,5032794.0
2018-05-01,PO015146NU1489,118.101,505546.0,5032794.0
2018-06-01,PO015146NU1489,118.181,505546.0,5032794.0
2018-09-01,PO015146NU1489,118.521,505546.0,5032794.0
2021-03-01,PO015146NU1489,117.571,505546.0,5032794.0
2021-09-01,PO015146NU1489,118.171,505546.0,5032794.0
2022-01-01,PO015146NU1489,116.681,505546.0,5032794.0
2022-02-01,PO015146NU1489,116.691,505546.0,5032794.0
2022-03-01,PO015146NU1489,116.091,505546.0,5032794.0
2022-04-01,PO015146NU1489,115.811,505546.0,5032794.0
2022-05-01,PO015146NU1489,116.391,505546.0,5032794.0
2022-06-01,PO015146NU1489,117.441,505546.0,5032794.0
2022-09-01,PO015146NU1489,117.061,505546.0,5032794.0
2023-03-01,PO015146NU1489,115.871,505546.0,5032794.0
2023-07-01,PO015146NU1489,117.911,505546.0,5032794.0
2012-01-01,PO015146NU1496,128.43,506073.0,5037830.0
2012-02-01,PO015146NU1496,128.33,506073.0,5037830.0
2012-03-01,PO015146NU1496,127.53,506073.0,5037830.0
2012-04-01,PO015146NU1496,127.73,506073.0,5037830.0
2012-05-01,PO015146NU1496,128.53,506073.0,5037830.0
2012-06-01,PO015146NU1496,130.03,506073.0,5037830.0
2012-09-01,PO015146NU1496,130.28,506073.0,5037830.0
2012-10-01,PO015146NU1496,128.93,506073.0,5037830.0
2012-11-01,PO015146NU1496,128.98000000000002,506073.0,5037830.0
2012-12-01,PO015146NU1496,128.73000000000002,506073.0,5037830.0
2013-01-01,PO015146NU1496,128.63,506073.0,5037830.0
2013-02-01,PO015146NU1496,128.33,506073.0,5037830.0
2013-03-01,PO015146NU1496,129.23000000000002,506073.0,5037830.0
2013-04-01,PO015146NU1496,128.93,506073.0,5037830.0
2013-05-01,PO015146NU1496,128.93,506073.0,5037830.0
2013-06-01,PO015146NU1496,129.53,506073.0,5037830.0
2013-07-01,PO015146NU1496,129.68,506073.0,5037830.0
2013-08-01,PO015146NU1496,130.33,506073.0,5037830.0
2013-09-01,PO015146NU1496,130.08,506073.0,5037830.0
2013-10-01,PO015146NU1496,129.23000000000002,506073.0,5037830.0
2013-11-01,PO015146NU1496,128.73000000000002,506073.0,5037830.0
2013-12-01,PO015146NU1496,128.53,506073.0,5037830.0
2014-01-01,PO015146NU1496,129.83,506073.0,5037830.0
2014-02-01,PO015146NU1496,131.53,506073.0,5037830.0
2014-03-01,PO015146NU1496,131.23000000000002,506073.0,5037830.0
2014-04-01,PO015146NU1496,130.23000000000002,506073.0,5037830.0
2014-05-01,PO015146NU1496,129.83,506073.0,5037830.0
2014-06-01,PO015146NU1496,130.53,506073.0,5037830.0
2014-07-01,PO015146NU1496,130.33,506073.0,5037830.0
2014-08-01,PO015146NU1496,131.03,506073.0,5037830.0
2014-09-01,PO015146NU1496,131.03,506073.0,5037830.0
2014-10-01,PO015146NU1496,130.03,506073.0,5037830.0
2014-11-01,PO015146NU1496,131.33,506073.0,5037830.0
2014-12-01,PO015146NU1496,130.78,506073.0,5037830.0
2015-01-01,PO015146NU1496,130.23000000000002,506073.0,5037830.0
2015-02-01,PO015146NU1496,130.43,506073.0,5037830.0
2015-03-01,PO015146NU1496,130.03,506073.0,5037830.0
2015-04-01,PO015146NU1496,129.48000000000002,506073.0,5037830.0
2015-05-01,PO015146NU1496,130.03,506073.0,5037830.0
2015-06-01,PO015146NU1496,130.03,506073.0,5037830.0
2015-07-01,PO015146NU1496,130.68,506073.0,5037830.0
2015-08-01,PO015146NU1496,130.33,506073.0,5037830.0
2015-09-01,PO015146NU1496,130.23000000000002,506073.0,5037830.0
2015-10-01,PO015146NU1496,130.03,506073.0,5037830.0
2015-11-01,PO015146NU1496,129.58,506073.0,5037830.0
2015-12-01,PO015146NU1496,129.33,506073.0,5037830.0
2016-01-01,PO015146NU1496,128.43,506073.0,5037830.0
2016-02-01,PO015146NU1496,128.13,506073.0,5037830.0
2016-03-01,PO015146NU1496,128.93,506073.0,5037830.0
2016-05-01,PO015146NU1496,130.15500000000003,506073.0,5037830.0
2016-06-01,PO015146NU1496,129.43,506073.0,5037830.0
2016-07-01,PO015146NU1496,129.73000000000002,506073.0,5037830.0
2016-08-01,PO015146NU1496,130.08,506073.0,5037830.0
2016-09-01,PO015146NU1496,130.23000000000002,506073.0,5037830.0
2016-11-01,PO015146NU1496,129.23000000000002,506073.0,5037830.0
2017-03-01,PO015146NU1496,129.66,506073.0,5037830.0
2017-04-01,PO015146NU1496,129.58,506073.0,5037830.0
2017-05-01,PO015146NU1496,129.94,506073.0,5037830.0
2017-06-01,PO015146NU1496,129.46,506073.0,5037830.0
2017-07-01,PO015146NU1496,129.4,506073.0,5037830.0
2017-09-01,PO015146NU1496,129.31,506073.0,5037830.0
2017-10-01,PO015146NU1496,129.24,506073.0,5037830.0
2017-11-01,PO015146NU1496,130.72,506073.0,5037830.0
2017-12-01,PO015146NU1496,128.81,506073.0,5037830.0
2018-01-01,PO015146NU1496,129.68,506073.0,5037830.0
2018-02-01,PO015146NU1496,128.92000000000002,506073.0,5037830.0
2018-03-01,PO015146NU1496,128.94,506073.0,5037830.0
2018-04-01,PO015146NU1496,129.68,506073.0,5037830.0
2018-05-01,PO015146NU1496,129.16,506073.0,5037830.0
2018-06-01,PO015146NU1496,130.08,506073.0,5037830.0
2018-09-01,PO015146NU1496,131.12,506073.0,5037830.0
2018-10-01,PO015146NU1496,130.83,506073.0,5037830.0
2019-01-01,PO015146NU1496,129.73000000000002,506073.0,5037830.0
2019-03-01,PO015146NU1496,129.12,506073.0,5037830.0
2019-04-01,PO015146NU1496,129.08,506073.0,5037830.0
2019-05-01,PO015146NU1496,129.57,506073.0,5037830.0
2019-06-01,PO015146NU1496,129.57,506073.0,5037830.0
2019-07-01,PO015146NU1496,130.53,506073.0,5037830.0
2019-09-01,PO015146NU1496,128.08,506073.0,5037830.0
2019-10-01,PO015146NU1496,132.03,506073.0,5037830.0
2019-11-01,PO015146NU1496,130.48000000000002,506073.0,5037830.0
2019-12-01,PO015146NU1496,130.98000000000002,506073.0,5037830.0
2020-12-01,PO015146NU1496,130.48000000000002,506073.0,5037830.0
2021-03-01,PO015146NU1496,131.18,506073.0,5037830.0
2021-09-01,PO015146NU1496,131.8,506073.0,5037830.0
2022-01-01,PO015146NU1496,129.26000000000002,506073.0,5037830.0
2022-02-01,PO015146NU1496,129.08,506073.0,5037830.0
2022-03-01,PO015146NU1496,130.08,506073.0,5037830.0
2022-04-01,PO015146NU1496,128.79000000000002,506073.0,5037830.0
2022-05-01,PO015146NU1496,128.94,506073.0,5037830.0
2022-06-01,PO015146NU1496,130.03,506073.0,5037830.0
2022-09-01,PO015146NU1496,128.98000000000002,506073.0,5037830.0
2023-03-01,PO015146NU1496,127.97,506073.0,5037830.0
2023-06-01,PO015146NU1496,130.86,506073.0,5037830.0
2002-01-01,PO015146NU1534,120.75,510123.0,5040197.0
2002-02-01,PO015146NU1534,120.54999999999998,510123.0,5040197.0
2002-03-01,PO015146NU1534,120.75,510123.0,5040197.0
2002-04-01,PO015146NU1534,120.65,510123.0,5040197.0
2002-05-01,PO015146NU1534,120.65,510123.0,5040197.0
2002-06-01,PO015146NU1534,121.35,510123.0,5040197.0
2002-07-01,PO015146NU1534,121.29999999999998,510123.0,5040197.0
2002-08-01,PO015146NU1534,121.65,510123.0,5040197.0
2002-09-01,PO015146NU1534,122.25,510123.0,5040197.0
2002-10-01,PO015146NU1534,122.04999999999998,510123.0,5040197.0
2002-11-01,PO015146NU1534,121.79999999999998,510123.0,5040197.0
2002-12-01,PO015146NU1534,122.85,510123.0,5040197.0
2007-01-01,PO015146NU1534,118.54999999999998,510123.0,5040197.0
2007-02-01,PO015146NU1534,118.35,510123.0,5040197.0
2007-03-01,PO015146NU1534,118.29999999999998,510123.0,5040197.0
2007-04-01,PO015146NU1534,117.85,510123.0,5040197.0
2007-05-01,PO015146NU1534,117.6,510123.0,5040197.0
2007-06-01,PO015146NU1534,117.45,510123.0,5040197.0
2007-07-01,PO015146NU1534,117.45,510123.0,5040197.0
2007-08-01,PO015146NU1534,117.75,510123.0,5040197.0
2007-09-01,PO015146NU1534,117.04999999999998,510123.0,5040197.0
2007-10-01,PO015146NU1534,117.25,510123.0,5040197.0
2007-11-01,PO015146NU1534,117.35,510123.0,5040197.0
2007-12-01,PO015146NU1534,117.75,510123.0,5040197.0
2008-01-01,PO015146NU1534,117.25,510123.0,5040197.0
2008-02-01,PO015146NU1534,117.45,510123.0,5040197.0
2008-03-01,PO015146NU1534,117.65,510123.0,5040197.0
2008-04-01,PO015146NU1534,117.15,510123.0,5040197.0
2008-05-01,PO015146NU1534,117.65,510123.0,5040197.0
2008-06-01,PO015146NU1534,117.45,510123.0,5040197.0
2008-07-01,PO015146NU1534,117.79999999999998,510123.0,5040197.0
2008-08-01,PO015146NU1534,118.15,510123.0,5040197.0
2008-09-01,PO015146NU1534,117.75,510123.0,5040197.0
2008-10-01,PO015146NU1534,117.95,510123.0,5040197.0
2008-11-01,PO015146NU1534,117.95,510123.0,5040197.0
2008-12-01,PO015146NU1534,117.95,510123.0,5040197.0
2009-01-01,PO015146NU1534,118.5,510123.0,5040197.0
2009-02-01,PO015146NU1534,118.54999999999998,510123.0,5040197.0
2009-03-01,PO015146NU1534,118.95,510123.0,5040197.0
2009-04-01,PO015146NU1534,119.04999999999998,510123.0,5040197.0
